Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
2007,NE,Total Electric Industry,7.59,6.39,4.78,0.00,NA,6.28
2007,NH,Total Electric Industry,14.88,13.91,12.27,0.00,NA,13.98
2007,NJ,Total Electric Industry,14.14,12.99,10.08,11.14,NA,13.01
2007,NM,Total Electric Industry,9.12,7.66,5.60,0.00,NA,7.44
2007,NV,Total Electric Industry,11.82,10.09,8.28,9.98,NA,9.99
2007,NY,Total Electric Industry,17.10,15.92,8.71,10.96,NA,15.22
2007,OH,Total Electric Industry,9.57,8.67,5.76,9.98,NA,7.91
2007,OK,Total Electric Industry,8.58,7.33,5.41,0.00,NA,7.29
2007,OR,Total Electric Industry,8.19,7.20,5.06,6.71,NA,7.02
2007,PA,Total Electric Industry,10.95,9.20,6.87,7.72,NA,9.08
2007,RI,Total Electric Industry,14.05,12.67,12.04,0.00,NA,13.12
2007,SC,Total Electric Industry,9.19,7.74,4.83,0.00,NA,7.18
2007,SD,Total Electric Industry,8.07,6.61,5.09,0.00,NA,6.89
2007,TN,Total Electric Industry,7.84,8.09,5.19,10.31,NA,7.07
2007,TX,Total Electric Industry,12.34,9.87,7.79,8.40,NA,10.11
2007,UT,Total Electric Industry,8.15,6.54,4.52,7.44,NA,6.41
2007,VA,Total Electric Industry,8.74,6.38,5.07,6.73,NA,7.12
2007,VT,Total Electric Industry,14.15,12.29,8.92,0.00,NA,12.04
2007,WA,Total Electric Industry,7.26,6.55,4.57,5.74,NA,6.37
2007,WI,Total Electric Industry,10.87,8.71,6.16,0.00,NA,8.48
2007,WV,Total Electric Industry,6.73,5.85,3.95,6.42,NA,5.34
2007,WY,Total Electric Industry,7.75,6.25,4.10,0.00,NA,5.29
2007,US,Total Electric Industry,10.65,9.65,6.39,9.70,NA,9.13
2007,AK,Full-Service Providers,15.18,12.19,12.63,0.00,NA,13.28
2007,AL,Full-Service Providers,9.32,8.70,5.27,0.00,NA,7.57
2007,AR,Full-Service Providers,8.73,6.91,5.25,0.00,NA,6.96
2007,AZ,Full-Service Providers,9.66,8.27,6.05,0.00,NA,8.54
2007,CA,Full-Service Providers,14.41,12.82,9.88,8.28,NA,12.89
2007,CO,Full-Service Providers,9.25,7.62,5.97,7.18,NA,7.76
2007,CT,Full-Service Providers,19.45,15.47,11.12,14.79,NA,17.06
2007,DC,Full-Service Providers,11.16,13.72,0.00,0.00,NA,12.53
2007,DE,Full-Service Providers,13.18,12.61,9.91,0.00,NA,12.51
2007,FL,Full-Service Providers,11.22,9.75,7.76,9.73,NA,10.33
2007,GA,Full-Service Providers,9.10,8.07,5.53,6.42,NA,7.86
2007,HI,Full-Service Providers,24.12,21.91,18.38,0.00,NA,21.29
2007,IA,Full-Service Providers,9.45,7.11,4.74,0.00,NA,6.83
2007,ID,Full-Service Providers,6.36,5.14,3.87,0.00,NA,5.07
2007,IL,Full-Service Providers,10.12,9.41,6.46,5.04,NA,9.57
2007,IN,Full-Service Providers,8.26,7.29,4.89,10.09,NA,6.50
2007,KS,Full-Service Providers,8.19,6.83,5.13,0.00,NA,6.84
2007,KY,Full-Service Providers,7.34,6.76,4.47,0.00,NA,5.84
2007,LA,Full-Service Providers,9.37,9.13,6.77,13.91,NA,8.39
2007,MA,Full-Service Providers,16.11,15.71,11.61,9.90,NA,15.43
2007,MD,Full-Service Providers,11.87,12.78,9.82,0.00,NA,12.06
2007,ME,Full-Service Providers,13.07,11.86,10.63,0.00,NA,12.21
2007,MI,Full-Service Providers,10.21,8.73,6.57,9.76,NA,8.58
2007,MN,Full-Service Providers,9.18,7.48,5.69,8.27,NA,7.44
2007,MO,Full-Service Providers,7.69,6.34,4.76,6.16,NA,6.56
2007,MS,Full-Service Providers,9.36,8.92,5.75,0.00,NA,8.03
2007,MT,Full-Service Providers,8.77,8.18,5.24,0.00,NA,7.56
2007,NC,Full-Service Providers,9.40,7.43,5.47,9.09,NA,7.83
2007,ND,Full-Service Providers,7.30,6.58,5.24,0.00,NA,6.42
2007,NE,Full-Service Providers,7.59,6.39,4.78,0.00,NA,6.28
2007,NH,Full-Service Providers,14.88,14.03,11.92,0.00,NA,14.09
2007,NJ,Full-Service Providers,14.14,13.22,8.46,6.51,NA,13.19
2007,NM,Full-Service Providers,9.12,7.66,5.60,0.00,NA,7.44
2007,NV,Full-Service Providers,11.82,10.09,8.42,9.98,NA,10.10
2007,NY,Full-Service Providers,17.01,16.54,9.33,13.59,NA,16.16
2007,OH,Full-Service Providers,9.54,8.59,5.73,9.98,NA,7.89
2007,OK,Full-Service Providers,8.58,7.33,5.41,0.00,NA,7.29
2007,OR,Full-Service Providers,8.19,7.18,4.83,6.71,NA,7.02
2007,PA,Full-Service Providers,10.90,9.18,6.90,7.68,NA,9.12
2007,RI,Full-Service Providers,14.04,12.73,11.73,0.00,NA,13.21
2007,SC,Full-Service Providers,9.19,7.74,4.83,0.00,NA,7.18
2007,SD,Full-Service Providers,8.07,6.61,5.09,0.00,NA,6.89
2007,TN,Full-Service Providers,7.84,8.09,5.19,10.31,NA,7.07
2007,TX,Full-Service Providers,12.34,9.87,7.79,8.40,NA,10.11
2007,UT,Full-Service Providers,8.15,6.54,4.52,7.44,NA,6.41
2007,VA,Full-Service Providers,8.74,6.38,5.07,6.73,NA,7.12
2007,VT,Full-Service Providers,14.15,12.29,8.92,0.00,NA,12.04
2007,WA,Full-Service Providers,7.26,6.55,4.38,5.74,NA,6.37
2007,WI,Full-Service Providers,10.87,8.71,6.16,0.00,NA,8.48
2007,WV,Full-Service Providers,6.73,5.85,3.95,6.42,NA,5.34
2007,WY,Full-Service Providers,7.75,6.25,4.10,0.00,NA,5.29
2007,US,Full-Service Providers,10.59,9.29,6.17,8.82,NA,8.98
2007,CA,Restructured Retail Service Providers,19.92,12.78,10.50,8.49,NA,11.79
2007,CT,Restructured Retail Service Providers,15.40,15.25,14.35,13.25,NA,14.98
2007,DC,Restructured Retail Service Providers,13.41,11.49,9.32,11.32,NA,11.41
2007,DE,Restructured Retail Service Providers,12.25,9.74,8.30,0.00,NA,9.10
2007,IL,Restructured Retail Service Providers,0.00,7.48,6.63,6.50,NA,6.94
2007,MA,Restructured Retail Service Providers,17.44,14.86,14.07,9.14,NA,14.79
2007,MD,Restructured Retail Service Providers,12.75,10.99,9.34,10.15,NA,10.72
2007,ME,Restructured Retail Service Providers,16.59,12.95,14.14,0.00,NA,14.63
2007,MI,Restructured Retail Service Providers,0.00,9.56,5.17,0.00,NA,7.14
2007,MT,Restructured Retail Service Providers,7.14,5.82,5.04,0.00,NA,5.08
2007,NH,Restructured Retail Service Providers,16.07,13.34,13.12,0.00,NA,13.24
2007,NJ,Restructured Retail Service Providers,0.00,12.36,12.10,11.51,NA,12.27
2007,NV,Restructured Retail Service Providers,0.00,0.00,6.93,0.00,NA,6.93
2007,NY,Restructured Retail Service Providers,17.87,15.40,8.36,10.70,NA,13.91
2007,OH,Restructured Retail Service Providers,10.33,9.39,6.08,0.00,NA,8.17
2007,OR,Restructured Retail Service Providers,0.00,7.66,6.66,0.00,NA,6.92
2007,PA,Restructured Retail Service Providers,13.55,9.37,6.57,9.95,NA,8.52
2007,RI,Restructured Retail Service Providers,20.88,12.43,12.67,0.00,NA,12.54
2007,VA,Restructured Retail Service Providers,12.46,9.60,0.00,0.00,NA,10.70
2007,WA,Restructured Retail Service Providers,0.00,5.17,6.10,0.00,NA,6.10
2007,US,Restructured Retail Service Providers,15.80,12.35,8.37,10.11,NA,11.03
2007,CA,Energy-Only Providers,12.59,8.05,7.41,7.95,NA,7.82
2007,CT,Energy-Only Providers,11.42,10.36,10.93,10.75,NA,10.65
2007,DC,Energy-Only Providers,10.15,8.50,8.32,8.70,NA,8.51
2007,DE,Energy-Only Providers,10.92,8.79,7.94,0.00,NA,8.42
2007,IL,Energy-Only Providers,0.00,6.07,5.85,5.58,NA,5.93
2007,MA,Energy-Only Providers,10.67,10.32,10.65,8.48,NA,10.40
2007,MD,Energy-Only Providers,10.52,8.96,8.36,8.97,NA,8.89
2007,ME,Energy-Only Providers,9.55,8.24,12.13,0.00,NA,9.79
2007,MI,Energy-Only Providers,0.00,7.23,4.43,0.00,NA,5.68
2007,MT,Energy-Only Providers,3.57,3.69,4.50,0.00,NA,4.45
2007,NH,Energy-Only Providers,9.82,9.52,9.73,0.00,NA,9.62
2007,NJ,Energy-Only Providers,0.00,8.93,8.91,9.35,NA,8.93
2007,NV,Energy-Only Providers,0.00,0.00,6.73,0.00,NA,6.73
2007,NY,Energy-Only Providers,11.43,10.15,6.77,8.44,NA,9.47
2007,OH,Energy-Only Providers,5.31,5.11,4.08,0.00,NA,4.71
2007,OR,Energy-Only Providers,0.00,6.53,5.97,0.00,NA,6.12
2007,PA,Energy-Only Providers,8.39,7.17,5.87,7.22,NA,6.71
2007,RI,Energy-Only Providers,8.74,8.41,9.32,0.00,NA,8.72
2007,VA,Energy-Only Providers,9.92,8.97,0.00,0.00,NA,9.34
2007,WA,Energy-Only Providers,0.00,4.27,5.67,0.00,NA,5.67
2007,US,Energy-Only Providers,9.80,8.71,6.87,8.28,NA,8.09
2007,CA,Delivery-Only Service,7.33,4.73,3.09,0.54,NA,3.97
2007,CT,Delivery-Only Service,3.99,4.90,3.41,2.49,NA,4.33
2007,DC,Delivery-Only Service,3.26,2.99,1.00,2.62,NA,2.90
2007,DE,Delivery-Only Service,1.33,0.95,0.36,0.00,NA,0.68
2007,IL,Delivery-Only Service,0.00,1.41,0.79,0.92,NA,1.02
2007,MA,Delivery-Only Service,6.77,4.54,3.43,0.66,NA,4.40
2007,MD,Delivery-Only Service,2.24,2.03,0.98,1.18,NA,1.82
2007,ME,Delivery-Only Service,7.04,4.71,2.02,0.00,NA,4.83
2007,MI,Delivery-Only Service,0.00,2.34,0.75,0.00,NA,1.46
2007,MT,Delivery-Only Service,3.57,2.13,0.53,0.00,NA,0.63
2007,NH,Delivery-Only Service,6.25,3.82,3.39,0.00,NA,3.62
2007,NJ,Delivery-Only Service,0.00,3.43,3.19,2.16,NA,3.34
2007,NV,Delivery-Only Service,0.00,0.00,0.20,0.00,NA,0.20
2007,NY,Delivery-Only Service,6.45,5.25,1.58,2.26,NA,4.44
2007,OH,Delivery-Only Service,5.02,4.29,2.00,0.00,NA,3.46
2007,OR,Delivery-Only Service,0.00,1.13,0.68,0.00,NA,0.80
2007,PA,Delivery-Only Service,5.15,2.20,0.71,2.72,NA,1.81
2007,RI,Delivery-Only Service,12.14,4.02,3.36,0.00,NA,3.82
2007,VA,Delivery-Only Service,2.53,0.63,0.00,0.00,NA,1.36
2007,WA,Delivery-Only Service,0.00,0.90,0.42,0.00,NA,0.42
2007,US,Delivery-Only Service,6.00,3.63,1.50,1.84,NA,2.95
2006,AK,Total Electric Industry,14.83,11.93,11.54,0.00,NA,12.84
2006,AL,Total Electric Industry,8.75,8.18,4.90,0.00,NA,7.07
2006,AR,Total Electric Industry,8.85,6.96,5.24,0.00,NA,6.99
2006,AZ,Total Electric Industry,9.40,8.02,5.69,0.00,NA,8.24
2006,CA,Total Electric Industry,14.33,12.90,10.09,6.29,NA,12.82
2006,CO,Total Electric Industry,9.02,7.50,5.88,7.78,NA,7.61
2006,CT,Total Electric Industry,16.86,14.03,11.71,14.55,NA,14.83
2006,DC,Total Electric Industry,9.88,11.17,17.43,10.68,NA,11.08
2006,DE,Total Electric Industry,11.85,10.21,7.67,0.00,NA,10.13
2006,FL,Total Electric Industry,11.33,9.91,7.71,10.32,NA,10.45
2006,GA,Total Electric Industry,8.91,7.81,5.38,6.12,NA,7.63
2006,HI,Total Electric Industry,23.35,21.42,17.96,0.00,NA,20.72
2006,IA,Total Electric Industry,9.63,7.29,4.92,7.05,NA,7.01
2006,ID,Total Electric Industry,6.21,5.16,3.61,0.00,NA,4.92
2006,IL,Total Electric Industry,8.42,7.95,4.69,5.59,NA,7.07
2006,IN,Total Electric Industry,8.22,7.21,4.95,9.66,NA,6.46
2006,KS,Total Electric Industry,8.25,6.96,5.20,0.00,NA,6.89
2006,KY,Total Electric Industry,7.02,6.44,4.05,0.00,NA,5.43
2006,LA,Total Electric Industry,9.14,9.03,6.87,14.10,NA,8.30
2006,MA,Total Electric Industry,16.60,15.54,13.04,10.68,NA,15.45
2006,MD,Total Electric Industry,9.71,10.56,8.14,8.43,NA,9.95
2006,ME,Total Electric Industry,13.80,12.42,8.83,0.00,NA,11.80
2006,MI,Total Electric Industry,9.77,8.51,6.05,10.06,NA,8.14
2006,MN,Total Electric Industry,8.70,7.02,5.29,7.95,NA,6.98
2006,MO,Total Electric Industry,7.44,6.08,4.58,5.75,NA,6.30
2006,MS,Total Electric Industry,9.66,9.37,5.94,0.00,NA,8.33
2006,MT,Total Electric Industry,8.28,7.44,5.12,0.00,NA,6.91
2006,NC,Total Electric Industry,9.12,7.17,5.23,3.23,NA,7.53
2006,ND,Total Electric Industry,7.14,6.30,5.00,0.00,NA,6.21
2006,NE,Total Electric Industry,7.41,6.19,4.56,0.00,NA,6.07
2006,NH,Total Electric Industry,14.68,14.07,11.62,0.00,NA,13.84
2006,NJ,Total Electric Industry,12.84,11.62,10.42,9.70,NA,11.88
2006,NM,Total Electric Industry,9.06,7.61,5.57,0.00,NA,7.37
2006,NV,Total Electric Industry,11.08,10.12,8.03,9.89,NA,9.63
2006,NY,Total Electric Industry,16.89,15.51,9.39,11.94,NA,15.27
2006,OH,Total Electric Industry,9.34,8.44,5.61,10.13,NA,7.71
2006,OK,Total Electric Industry,8.55,7.34,5.46,0.00,NA,7.30
2006,OR,Total Electric Industry,7.48,6.77,4.85,6.40,NA,6.53
2006,PA,Total Electric Industry,10.35,8.94,6.63,7.45,NA,8.68
2006,RI,Total Electric Industry,15.12,13.51,12.51,0.00,NA,13.98
2006,SC,Total Electric Industry,9.03,7.60,4.71,0.00,NA,6.98
2006,SD,Total Electric Industry,7.83,6.47,4.84,0.00,NA,6.70
2006,TN,Total Electric Industry,7.75,8.00,5.17,11.18,NA,6.97
2006,TX,Total Electric Industry,12.86,9.85,7.82,8.42,NA,10.34
2006,UT,Total Electric Industry,7.59,6.15,4.21,7.19,NA,5.99
2006,VA,Total Electric Industry,8.49,6.21,4.69,6.81,NA,6.86
2006,VT,Total Electric Industry,13.39,11.67,8.33,0.00,NA,11.37
2006,WA,Total Electric Industry,6.82,6.63,4.44,5.93,NA,6.14
2006,WI,Total Electric Industry,10.51,8.37,5.85,0.00,NA,8.13
2006,WV,Total Electric Industry,6.35,5.59,3.71,5.86,NA,5.04
2006,WY,Total Electric Industry,7.75,6.28,4.04,0.00,NA,5.27
2006,US,Total Electric Industry,10.40,9.46,6.16,9.54,NA,8.90
2006,AK,Full-Service Providers,14.83,11.93,11.54,0.00,NA,12.84
2006,AL,Full-Service Providers,8.75,8.18,4.90,0.00,NA,7.07
2006,AR,Full-Service Providers,8.85,6.96,5.24,0.00,NA,6.99
2006,AZ,Full-Service Providers,9.40,8.02,5.69,0.00,NA,8.24
2006,CA,Full-Service Providers,14.32,12.93,9.95,7.66,NA,12.92
2006,CO,Full-Service Providers,9.02,7.50,5.88,7.78,NA,7.61
2006,CT,Full-Service Providers,16.85,14.02,11.70,14.55,NA,14.85
2006,DC,Full-Service Providers,9.86,12.23,0.95,2.45,NA,12.13
2006,DE,Full-Service Providers,11.85,10.35,7.47,0.00,NA,10.52
2006,FL,Full-Service Providers,11.33,9.91,7.71,10.32,NA,10.45
2006,GA,Full-Service Providers,8.91,7.81,5.38,6.12,NA,7.63
2006,HI,Full-Service Providers,23.35,21.42,17.96,0.00,NA,20.72
2006,IA,Full-Service Providers,9.63,7.29,4.92,7.05,NA,7.01
2006,ID,Full-Service Providers,6.21,5.16,3.61,0.00,NA,4.92
2006,IL,Full-Service Providers,8.42,8.59,4.46,5.59,NA,7.38
2006,IN,Full-Service Providers,8.22,7.21,4.95,9.66,NA,6.46
2006,KS,Full-Service Providers,8.25,6.96,5.20,0.00,NA,6.89
2006,KY,Full-Service Providers,7.02,6.44,4.05,0.00,NA,5.43
2006,LA,Full-Service Providers,9.14,9.03,6.87,14.10,NA,8.30
2006,MA,Full-Service Providers,16.40,16.78,12.55,11.21,NA,16.06
2006,MD,Full-Service Providers,9.69,11.25,8.85,0.00,NA,10.18
2006,ME,Full-Service Providers,13.36,13.27,5.94,0.00,NA,7.03
2006,MI,Full-Service Providers,9.77,8.42,6.13,10.06,NA,8.17
2006,MN,Full-Service Providers,8.70,7.02,5.29,7.95,NA,6.98
2006,MO,Full-Service Providers,7.44,6.08,4.58,5.75,NA,6.30
2006,MS,Full-Service Providers,9.66,9.37,5.94,0.00,NA,8.33
2006,MT,Full-Service Providers,8.28,7.45,6.08,0.00,NA,7.57
2006,NC,Full-Service Providers,9.12,7.17,5.23,3.23,NA,7.53
2006,ND,Full-Service Providers,7.14,6.30,5.00,0.00,NA,6.21
2006,NE,Full-Service Providers,7.41,6.19,4.56,0.00,NA,6.07
2006,NH,Full-Service Providers,14.68,14.37,11.28,0.00,NA,13.96
2006,NJ,Full-Service Providers,12.84,11.65,9.54,10.18,NA,12.03
2006,NM,Full-Service Providers,9.06,7.61,5.57,0.00,NA,7.37
2006,NV,Full-Service Providers,11.08,10.12,8.19,9.89,NA,9.75
2006,NY,Full-Service Providers,16.91,16.30,9.62,14.48,NA,16.08
2006,OH,Full-Service Providers,9.31,8.32,5.56,10.13,NA,7.68
2006,OK,Full-Service Providers,8.55,7.34,5.46,0.00,NA,7.30
2006,OR,Full-Service Providers,7.48,6.73,4.70,6.40,NA,6.50
2006,PA,Full-Service Providers,10.31,8.94,6.67,7.47,NA,8.70
2006,RI,Full-Service Providers,15.12,13.76,12.75,0.00,NA,14.24
2006,SC,Full-Service Providers,9.03,7.60,4.71,0.00,NA,6.98
2006,SD,Full-Service Providers,7.83,6.47,4.84,0.00,NA,6.70
2006,TN,Full-Service Providers,7.75,8.00,5.17,11.18,NA,6.97
2006,TX,Full-Service Providers,12.86,9.85,7.82,8.42,NA,10.34
2006,UT,Full-Service Providers,7.59,6.15,4.21,7.19,NA,5.99
2006,VA,Full-Service Providers,8.49,6.21,4.69,6.81,NA,6.86
2006,VT,Full-Service Providers,13.39,11.67,8.33,0.00,NA,11.37
2006,WA,Full-Service Providers,6.82,6.64,4.26,5.93,NA,6.14
2006,WI,Full-Service Providers,10.51,8.37,5.85,0.00,NA,8.13
2006,WV,Full-Service Providers,6.35,5.59,3.71,5.86,NA,5.04
2006,WY,Full-Service Providers,7.75,6.28,4.04,0.00,NA,5.27
2006,US,Full-Service Providers,10.36,9.18,6.00,8.44,NA,8.77
2006,CA,Restructured Retail Service Providers,18.35,12.58,10.70,4.37,NA,11.68
2006,CT,Restructured Retail Service Providers,16.99,14.08,11.83,0.00,NA,14.43
2006,DC,Restructured Retail Service Providers,10.57,10.11,8.29,10.03,NA,9.93
2006,DE,Restructured Retail Service Providers,13.22,9.80,7.90,0.00,NA,8.73
2006,IL,Restructured Retail Service Providers,0.00,6.15,5.23,0.00,NA,5.69
2006,MA,Restructured Retail Service Providers,19.25,14.45,13.42,10.59,NA,14.43
2006,MD,Restructured Retail Service Providers,11.00,9.96,7.94,8.43,NA,9.50
2006,ME,Restructured Retail Service Providers,13.81,12.42,9.49,0.00,NA,12.15
2006,MI,Restructured Retail Service Providers,10.11,9.64,5.12,0.00,NA,7.46
2006,MT,Restructured Retail Service Providers,0.00,5.38,4.55,0.00,NA,4.55
2006,NH,Restructured Retail Service Providers,0.00,12.39,13.30,0.00,NA,12.69
2006,NJ,Restructured Retail Service Providers,15.66,11.51,11.03,9.68,NA,11.27
2006,NV,Restructured Retail Service Providers,0.00,0.00,6.38,0.00,NA,6.38
2006,NY,Restructured Retail Service Providers,16.65,14.83,9.20,11.64,NA,13.99
2006,OH,Restructured Retail Service Providers,10.11,9.40,6.02,0.00,NA,8.09
2006,OR,Restructured Retail Service Providers,0.00,7.71,8.17,0.00,NA,7.95
2006,PA,Restructured Retail Service Providers,12.59,8.98,6.23,6.61,NA,8.23
2006,RI,Restructured Retail Service Providers,13.88,12.43,11.92,0.00,NA,12.26
2006,VA,Restructured Retail Service Providers,12.12,10.44,0.00,0.00,NA,11.10
2006,WA,Restructured Retail Service Providers,0.00,5.07,6.20,0.00,NA,6.16
2006,US,Restructured Retail Service Providers,14.43,11.99,8.21,10.32,NA,10.87
2006,CA,Energy-Only Providers,10.57,7.66,7.17,3.82,NA,7.41
2006,CT,Energy-Only Providers,10.71,8.95,8.70,0.00,NA,9.39
2006,DC,Energy-Only Providers,8.23,7.22,7.34,7.58,NA,7.26
2006,DE,Energy-Only Providers,10.64,8.45,7.59,0.00,NA,7.97
2006,IL,Energy-Only Providers,0.00,4.60,4.35,0.00,NA,4.47
2006,MA,Energy-Only Providers,11.67,9.76,9.85,9.81,NA,9.91
2006,MD,Energy-Only Providers,8.55,8.12,6.99,7.18,NA,7.86
2006,ME,Energy-Only Providers,6.82,7.71,7.50,0.00,NA,7.32
2006,MI,Energy-Only Providers,5.42,7.00,4.07,0.00,NA,5.58
2006,MT,Energy-Only Providers,0.00,3.31,4.02,0.00,NA,4.02
2006,NH,Energy-Only Providers,0.00,8.66,9.73,0.00,NA,9.02
2006,NJ,Energy-Only Providers,8.20,7.77,7.55,7.24,NA,7.67
2006,NV,Energy-Only Providers,0.00,0.00,6.15,0.00,NA,6.15
2006,NY,Energy-Only Providers,10.29,10.37,6.81,9.09,NA,9.79
2006,OH,Energy-Only Providers,5.04,4.87,3.91,0.00,NA,4.49
2006,OR,Energy-Only Providers,0.00,6.88,7.61,0.00,NA,7.26
2006,PA,Energy-Only Providers,8.27,7.20,5.68,5.40,NA,6.70
2006,RI,Energy-Only Providers,8.21,8.15,8.36,0.00,NA,8.22
2006,VA,Energy-Only Providers,9.60,9.81,0.00,0.00,NA,9.73
2006,WA,Energy-Only Providers,0.00,4.14,5.66,0.00,NA,5.62
2006,US,Energy-Only Providers,8.23,8.36,6.25,8.24,NA,7.66
2006,CA,Delivery-Only Service,7.79,4.92,3.54,0.55,NA,4.27
2006,CT,Delivery-Only Service,6.28,5.14,3.14,0.00,NA,5.04
2006,DC,Delivery-Only Service,2.35,2.89,0.95,2.45,NA,2.67
2006,DE,Delivery-Only Service,2.58,1.35,0.31,0.00,NA,0.77
2006,IL,Delivery-Only Service,0.00,1.54,0.88,0.00,NA,1.21
2006,MA,Delivery-Only Service,7.58,4.69,3.57,0.78,NA,4.52
2006,MD,Delivery-Only Service,2.45,1.84,0.95,1.25,NA,1.64
2006,ME,Delivery-Only Service,6.99,4.71,1.99,0.00,NA,4.82
2006,MI,Delivery-Only Service,4.69,2.65,1.05,0.00,NA,1.87
2006,MT,Delivery-Only Service,0.00,2.07,0.53,0.00,NA,0.53
2006,NH,Delivery-Only Service,0.00,3.73,3.56,0.00,NA,3.67
2006,NJ,Delivery-Only Service,7.47,3.74,3.49,2.44,NA,3.61
2006,NV,Delivery-Only Service,0.00,0.00,0.22,0.00,NA,0.22
2006,NY,Delivery-Only Service,6.37,4.47,2.38,2.55,NA,4.20
2006,OH,Delivery-Only Service,5.07,4.53,2.11,0.00,NA,3.60
2006,OR,Delivery-Only Service,0.00,0.82,0.56,0.00,NA,0.69
2006,PA,Delivery-Only Service,4.32,1.78,0.55,1.21,NA,1.54
2006,RI,Delivery-Only Service,5.67,4.28,3.57,0.00,NA,4.04
2006,VA,Delivery-Only Service,2.52,0.64,0.00,0.00,NA,1.37
2006,WA,Delivery-Only Service,0.00,0.93,0.54,0.00,NA,0.55
2006,US,Delivery-Only Service,6.19,3.63,1.96,2.08,NA,3.21
2005,AK,Total Electric Industry,13.30,11.56,9.29,0.00,NA,11.72
2005,AL,Total Electric Industry,8.00,7.50,4.52,0.00,NA,6.46
2005,AR,Total Electric Industry,8.00,6.18,4.74,0.00,NA,6.30
2005,AZ,Total Electric Industry,8.86,7.40,5.85,0.00,NA,7.79
2005,CA,Total Electric Industry,12.51,11.92,9.55,6.55,NA,11.63
2005,CO,Total Electric Industry,9.06,7.62,5.74,5.01,NA,7.64
2005,CT,Total Electric Industry,13.64,11.53,9.40,8.78,NA,12.06
2005,DC,Total Electric Industry,9.10,9.13,14.13,7.37,NA,9.18
2005,DE,Total Electric Industry,9.01,7.60,6.21,0.00,NA,7.76
2005,FL,Total Electric Industry,9.62,8.16,6.46,8.03,NA,8.76
2005,GA,Total Electric Industry,8.64,7.67,5.28,5.90,NA,7.43
2005,HI,Total Electric Industry,20.70,19.04,15.79,0.00,NA,18.33
2005,IA,Total Electric Industry,9.27,6.95,4.56,0.00,NA,6.69
2005,ID,Total Electric Industry,6.29,5.42,3.91,0.00,NA,5.12
2005,IL,Total Electric Industry,8.34,7.75,4.61,5.61,NA,6.95
2005,IN,Total Electric Industry,7.50,6.57,4.42,9.14,NA,5.88
2005,KS,Total Electric Industry,7.90,6.60,4.85,0.00,NA,6.55
2005,KY,Total Electric Industry,6.57,6.01,3.60,0.00,NA,5.01
2005,LA,Total Electric Industry,8.87,8.56,6.71,7.63,NA,8.03
2005,MA,Total Electric Industry,13.44,12.42,9.22,4.80,NA,12.18
2005,MD,Total Electric Industry,8.46,8.97,7.01,7.73,NA,8.13
2005,ME,Total Electric Industry,13.23,10.63,7.28,0.00,NA,10.57
2005,MI,Total Electric Industry,8.40,7.84,5.32,13.07,NA,7.23
2005,MN,Total Electric Industry,8.28,6.59,5.02,6.21,NA,6.61
2005,MO,Total Electric Industry,7.08,5.92,4.54,4.77,NA,6.13
2005,MS,Total Electric Industry,8.71,8.48,5.37,0.00,NA,7.54
2005,MT,Total Electric Industry,8.10,7.43,4.83,0.00,NA,6.72
2005,NC,Total Electric Industry,8.65,6.86,5.04,8.33,NA,7.19
2005,ND,Total Electric Industry,6.99,6.11,4.32,0.00,NA,5.92
2005,NE,Total Electric Industry,7.14,5.98,4.43,0.00,NA,5.87
2005,NH,Total Electric Industry,13.51,12.06,11.48,0.00,NA,12.53
2005,NJ,Total Electric Industry,11.74,10.61,9.76,7.65,NA,10.89
2005,NM,Total Electric Industry,9.13,7.81,5.61,0.00,NA,7.51
2005,NV,Total Electric Industry,10.20,9.48,7.71,9.34,NA,9.02
2005,NY,Total Electric Industry,15.72,14.36,8.23,11.39,NA,13.95
2005,OH,Total Electric Industry,8.51,7.93,5.10,9.03,NA,7.08
2005,OK,Total Electric Industry,7.95,7.00,5.11,0.00,NA,6.85
2005,OR,Total Electric Industry,7.25,6.51,4.83,6.36,NA,6.34
2005,PA,Total Electric Industry,9.86,8.50,6.29,7.22,NA,8.27
2005,RI,Total Electric Industry,13.04,11.71,10.01,0.00,NA,11.97
2005,SC,Total Electric Industry,8.67,7.39,4.55,0.00,NA,6.72
2005,SD,Total Electric Industry,7.77,6.20,4.95,0.00,NA,6.60
2005,TN,Total Electric Industry,6.98,7.17,4.73,11.46,NA,6.31
2005,TX,Total Electric Industry,10.93,8.85,7.14,8.45,NA,9.14
2005,UT,Total Electric Industry,7.52,6.07,4.24,7.20,NA,5.92
2005,VA,Total Electric Industry,8.16,6.05,4.46,6.81,NA,6.64
2005,VT,Total Electric Industry,12.96,11.33,7.77,0.00,NA,10.95
2005,WA,Total Electric Industry,6.54,6.33,4.27,6.44,NA,5.87
2005,WI,Total Electric Industry,9.66,7.67,5.39,0.00,NA,7.48
2005,WV,Total Electric Industry,6.21,5.53,3.85,6.08,NA,5.15
2005,WY,Total Electric Industry,7.48,6.17,3.99,0.00,NA,5.16
2005,US,Total Electric Industry,9.45,8.67,5.73,8.57,NA,8.14
2005,AK,Full-Service Providers,13.30,11.56,9.29,0.00,NA,11.72
2005,AL,Full-Service Providers,8.00,7.50,4.52,0.00,NA,6.46
2005,AR,Full-Service Providers,8.00,6.18,4.74,0.00,NA,6.30
